ID,iyear,imonth,iday,date,dayweek,country_txt,country,region,region_txt,provstate,city,summary,crit1,crit2,crit3,success,suicide,doubtter_txt,doubtterr,gname,attacktype1_txt,Attacktype,attacktype2_txt,attacktype2,targtype,targtype1,targsubtype1_txt,targsubtype1,targtype2_txt,targtype2,targsubtype2_txt,targsubtype2,weaptype1_txt,weaptype1,weapsubtype1_txt,weapsubtype1,weaptype2_txt,weaptype2,weapsubtype2_txt,weapsubtype2,nkill,nkillter,nwound,nwoundte,helper,Foiling Method,Foiling Method (other),Key Factors Leading to Prevention,Key Factors Leading to Prevention (other),Arrests Made,Convictions Made,Case file link (if possible) , Post-incident on-the-ground changes,cite1,cite2,cite3,lat,long
197812200001,1978,12,20,12/20/1978,4,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Business,1,Religion Identified,69,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,4,,19781220,,,,,,,,,,,,,
197812310001,1978,12,31,12/31/1978,1,Israel,97,10,Middle East & North Africa,Central,Netanya,,,,,1,0,Doubt,1,Palestinians,Bombing/Explosion,3,,#N/A,Military,4,Religious Figure,85,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,6,,19781231,,,,,,,,,,,,,
197901020001,1979,1,2,1/2/1979,3,Israel,97,10,Middle East & North Africa,Southern,Beersheba,,,,,0,0,Unknown,-9,Palestinians,Bombing/Explosion,3,,#N/A,Business,1,,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790102,,,,,,,,,,,,,
197901050001,1979,1,5,1/5/1979,6,Israel,97,10,Middle East & North Africa,Southern,Beersheba,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Business,1,Clinics,40,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,1,,0,,19790105,,,,,,,,,,,,,
197901080001,1979,1,8,1/8/1979,2,Israel,97,10,Middle East & North Africa,Tel Aviv,Holon,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Government (General),2,Politician or Political Party Movement/Meeting/Rally,15,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,2,,19790108,,,,,,,,,,,,,
197901130001,1979,1,13,1/13/1979,7,Israel,97,10,Middle East & North Africa,Northern,Maalot,,,,,1,0,Terrorism,0,Democratic Front for the Liberation of Palestine (DFLP),Hostage Taking (Barricade Incident),5,,#N/A,Business,1,School/University/Educational Building,49,,#N/A,,#N/A,Firearms,5,Automatic or Semi-Automatic Rifle,2,,#N/A,,#N/A,4,,1,,19790113,,,,,,,,,,,,,
197901160001,1979,1,16,1/16/1979,3,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,0,0,Unknown,-9,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Head of State,17,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790116,,,,,,,,,,,,,
197901160002,1979,1,16,1/16/1979,3,Israel,97,10,Middle East & North Africa,Haifa,Haifa,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Religious Figures/Institutions,15,Government Building/Facility/Office,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790116,,,,,,,,,,,,,
197901180001,1979,1,18,1/18/1979,5,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Embassy/Consulate,46,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,21,,19790118,,,,,,,,,,,,,
197901200001,1979,1,20,1/20/1979,7,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,0,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Tour Bus/Van,96,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790120,,,,,,,,,,,,,
197901280001,1979,1,28,1/28/1979,1,Israel,97,10,Middle East & North Africa,Unknown,Moya,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,"International Organization (peacekeeper, aid agency, compound)",47,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,5,,55,,19790128,,,,,,,,,,,,,
197902030001,1979,2,3,2/3/1979,7,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Unknown,-9,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Train/Train Tracks/Trolley,100,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,1,,2,,19790203,,,,,,,,,,,,,
197902130001,1979,2,13,2/13/1979,3,Israel,97,10,Middle East & North Africa,Southern,Beersheba,,,,,0,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Transportation,19,Personnel,41,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790213,,,,,,,,,,,,,
197902260001,1979,2,26,2/26/1979,2,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,0,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Clinics,40,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790226,,,,,,,,,,,,,
197902270001,1979,2,27,2/27/1979,3,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Labor Union Related,82,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,5,,19790227,,,,,,,,,,,,,
197903040001,1979,3,4,3/4/1979,1,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Palestine Liberation Organization (PLO),Bombing/Explosion,3,,#N/A,Transportation,19,Judge/Attorney/Court,14,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19790304,,,,,,,,,,,,,
197903070001,1979,3,7,3/7/1979,4,Israel,97,10,Middle East & North Africa,Unknown,Rome,,,,,1,0,Unknown,-9,Unknown,Bombing/Explosion,3,,#N/A,Business,1,Government Building/Facility/Office,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790307,,,,,,,,,,,,,
197903070002,1979,3,7,3/7/1979,4,Israel,97,10,Middle East & North Africa,Northern,Afula,,,,,0,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Tourists,18,,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790307,,,,,,,,,,,,,
197903140001,1979,3,14,3/14/1979,4,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Palestine Liberation Organization (PLO),Bombing/Explosion,3,,#N/A,Transportation,19,Clinics,40,,#N/A,,#N/A,Explosives,6,Time Fuse,14,,#N/A,,#N/A,0,,0,,19790314,,,,,,,,,,,,,
197903230001,1979,3,23,3/23/1979,6,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Clinics,40,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,1,,14,,19790323,,,,,,,,,,,,,
197903260001,1979,3,26,3/26/1979,2,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Clinics,40,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,13,,19790326,,,,,,,,,,,,,
197903260002,1979,3,26,3/26/1979,2,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Business,1,Clinics,40,,#N/A,,#N/A,Explosives,6,Grenade,7,,#N/A,,#N/A,0,,5,,19790326,,,,,,,,,,,,,
197903270001,1979,3,27,3/27/1979,3,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Clinics,40,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,1,,17,,19790327,,,,,,,,,,,,,
197903270002,1979,3,27,3/27/1979,3,Israel,97,10,Middle East & North Africa,Central,Lod,,,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Clinics,40,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,1,,18,,19790327,,,,,,,,,,,,,
197904060001,1979,4,6,4/6/1979,6,Israel,97,10,Middle East & North Africa,Northern,Tiberias,,,,,0,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Transportation,19,Medical/Pharmaceutical,6,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790406,,,,,,,,,,,,,
197904060002,1979,4,6,4/6/1979,6,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Business,1,Aircraft (not at an airport),42,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,15,,19790406,,,,,,,,,,,,,
197904080001,1979,4,8,4/8/1979,1,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Government (General),2,Head of State,17,,#N/A,,#N/A,Explosives,6,"Projectile (rockets, mortars, RPGs, etc.)",11,,#N/A,,#N/A,0,,0,,19790408,,,,,,,,,,,,,
197904100001,1979,4,10,4/10/1979,3,Israel,97,10,Middle East & North Africa,Tel Aviv,Tel Aviv,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Government Building/Facility/Office,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,1,,33,,19790410,,,,,,,,,,,,,
197904150001,1979,4,15,4/15/1979,1,Israel,97,10,Middle East & North Africa,Northern,Tirat Zvi,,,,,1,0,Terrorism,0,Al-Fatah,Armed Assault,2,,#N/A,Private Citizens & Property,14,Embassy/Consulate,46,,#N/A,,#N/A,Firearms,5,Automatic or Semi-Automatic Rifle,2,,#N/A,,#N/A,4,,0,,19790415,,,,,,,,,,,,,
197904160001,1979,4,16,4/16/1979,2,Israel,97,10,Middle East & North Africa,Northern,Zarit,,,,,1,0,Unknown,-9,Palestinians,Armed Assault,2,,#N/A,Private Citizens & Property,14,Aircraft (not at an airport),42,,#N/A,,#N/A,Firearms,5,Automatic or Semi-Automatic Rifle,2,,#N/A,,#N/A,1,,6,,19790416,,,,,,,,,,,,,
197904170001,1979,4,17,4/17/1979,3,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Transportation,19,Clinics,40,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790417,,,,,,,,,,,,,
197904180001,1979,4,18,4/18/1979,4,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Police,3,Personnel,41,,#N/A,,#N/A,Explosives,6,Time Fuse,14,,#N/A,,#N/A,5,,0,,19790418,,,,,,,,,,,,,
197904210001,1979,4,21,4/21/1979,7,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,0,0,Unknown,-9,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Restaurant/Bar/Café,2,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790421,,,,,,,,,,,,,
197904220001,1979,4,22,4/22/1979,1,Israel,97,10,Middle East & North Africa,Northern,Nahariyya,,,,,1,0,Terrorism,0,Palestine Liberation Front (PLF),Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Politician or Political Party Movement/Meeting/Rally,15,,#N/A,,#N/A,Firearms,5,Rifle/Shotgun (non-automatic),4,Explosives,6,"Projectile (rockets, mortars, RPGs, etc.)",11,6,2,5,1,19790422,,,,,,,,,,,,,
197904220002,1979,4,22,4/22/1979,1,Israel,97,10,Middle East & North Africa,Northern,Nahariyya,,,,,1,0,Terrorism,0,Palestine Liberation Front (PLF),Hostage Taking (Kidnapping),6,,#N/A,Private Citizens & Property,14,Aircraft (not at an airport),42,Private Citizens & Property,14,Named Civilian,68,Unknown,13,,#N/A,,#N/A,,#N/A,2,2,0,,19790422,,,,,,,,,,,,,
197904260001,1979,4,26,4/26/1979,5,Israel,97,10,Middle East & North Africa,Jerusalem,Beit Safafa,,,,,1,0,Terrorism,0,Palestine Liberation Organization (PLO),Bombing/Explosion,3,,#N/A,Transportation,19,Aircraft (not at an airport),42,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790426,,,,,,,,,,,,,
197904280001,1979,4,28,4/28/1979,7,Israel,97,10,Middle East & North Africa,Southern,Ashkelon,,,,,1,0,Terrorism,0,Palestine Liberation Organization (PLO),Bombing/Explosion,3,,#N/A,Utilities,21,Clinics,40,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19790428,,,,,,,,,,,,,
197904280002,1979,4,28,4/28/1979,7,Israel,97,10,Middle East & North Africa,Central,Lod,,,,,1,0,Terrorism,0,Palestine Liberation Organization (PLO),Bombing/Explosion,3,Facility/Infrastructure Attack,7,Business,1,Clinics,40,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,Incendiary,8,,#N/A,,,,,19790428,,,,,,,,,,,,,
197905010001,1979,5,1,5/1/1979,3,Israel,97,10,Middle East & North Africa,Southern,Dimona,,,,,0,0,Unknown,-9,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Clinics,40,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790501,,,,,,,,,,,,,
197905060001,1979,5,6,5/6/1979,1,Israel,97,10,Middle East & North Africa,Central,Petah Tiqwa,,,,,1,0,Terrorism,0,Palestine Liberation Organization (PLO),Bombing/Explosion,3,,#N/A,Government (General),2,Clinics,40,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19790506,,,,,,,,,,,,,
197905060002,1979,5,6,5/6/1979,1,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,0,0,Doubt,1,Palestine Liberation Organization (PLO),Bombing/Explosion,3,,#N/A,Military,4,Clinics,40,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790506,,,,,,,,,,,,,
197905060003,1979,5,6,5/6/1979,1,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Doubt,1,Palestine Liberation Organization (PLO),Bombing/Explosion,3,,#N/A,Military,4,Clinics,40,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19790506,,,,,,,,,,,,,
197905090001,1979,5,9,5/9/1979,4,Israel,97,10,Middle East & North Africa,Northern,Al-Manara,,,,,1,0,Terrorism,0,Palestine Liberation Organization (PLO),Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Clinics,40,,#N/A,,#N/A,Explosives,6,"Projectile (rockets, mortars, RPGs, etc.)",11,Firearms,5,Automatic or Semi-Automatic Rifle,2,2,2,0,,19790509,,,,,,,,,,,,,
197905100001,1979,5,10,5/10/1979,5,Israel,97,10,Middle East & North Africa,Tel Aviv,Tel Aviv,,,,,1,0,Terrorism,0,Palestine Liberation Organization (PLO),Bombing/Explosion,3,,#N/A,Business,1,"Government Personnel (excluding police, military)",18,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19790510,,,,,,,,,,,,,
197905110001,1979,5,11,5/11/1979,6,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,0,0,Unknown,-9,Unknown,Bombing/Explosion,3,,#N/A,Business,1,Government Building/Facility/Office,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790511,,,,,,,,,,,,,
197905110002,1979,5,11,5/11/1979,6,Israel,97,10,Middle East & North Africa,Central,Netanya,,,,,0,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Transportation,19,"Government Personnel (excluding police, military)",18,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790511,,,,,,,,,,,,,
197905140001,1979,5,14,5/14/1979,2,Israel,97,10,Middle East & North Africa,Northern,Tiberias,,,,,1,0,Terrorism,0,Palestine Liberation Organization (PLO),Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,"Government Personnel (excluding police, military)",18,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,2,,28,,19790514,,,,,,,,,,,,,
197905220001,1979,5,22,5/22/1979,3,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,0,0,Terrorism,0,Palestine Liberation Front (PLF),Bombing/Explosion,3,,#N/A,Business,1,"Procession/Gathering (funeral, wedding, birthday, religious)",78,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790522,,,,,,,,,,,,,
197905230001,1979,5,23,5/23/1979,4,Israel,97,10,Middle East & North Africa,Central,Petah Tiqwa,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Transportation,19,Embassy/Consulate,46,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,3,,13,,19790523,,,,,,,,,,,,,
197905240001,1979,5,24,5/24/1979,5,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Unknown,-9,Palestinians,Bombing/Explosion,3,,#N/A,Business,1,Named Civilian,68,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,1,,19790524,,,,,,,,,,,,,
197905270001,1979,5,27,5/27/1979,1,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,0,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Transportation,19,Retail/Grocery/Bakery,7,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790527,,,,,,,,,,,,,
197905280001,1979,5,28,5/28/1979,2,Israel,97,10,Middle East & North Africa,Haifa,Haifa,,,,,1,0,Unknown,-9,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Retail/Grocery/Bakery,7,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,1,,19790528,,,,,,,,,,,,,
197906030001,1979,6,3,6/3/1979,1,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Unknown,-9,Palestinians,Bombing/Explosion,3,,#N/A,Business,1,Clinics,40,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,3,,19790603,,,,,,,,,,,,,
197906130001,1979,6,13,6/13/1979,4,Israel,97,10,Middle East & North Africa,Haifa,Hadera,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Government Building/Facility/Office,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790613,,,,,,,,,,,,,
197906190001,1979,6,19,6/19/1979,3,Israel,97,10,Middle East & North Africa,Central,Eli ezer,,,,,1,0,Terrorism,0,Palestine Liberation Organization (PLO),Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,"Government Personnel (excluding police, military)",18,,#N/A,,#N/A,Explosives,6,Grenade,7,,#N/A,,#N/A,,,,,19790619,,,,,,,,,,,,,
197906200001,1979,6,20,6/20/1979,4,Israel,97,10,Middle East & North Africa,Tel Aviv,Tel Aviv,,,,,1,0,Terrorism,0,Palestine Liberation Organization (PLO),Bombing/Explosion,3,,#N/A,Business,1,Place of Worship,86,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790620,,,,,,,,,,,,,
197906200002,1979,6,20,6/20/1979,4,Israel,97,10,Middle East & North Africa,Haifa,Hadera,,,,,0,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Head of State,17,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790620,,,,,,,,,,,,,
197906240001,1979,6,24,6/24/1979,1,Israel,97,10,Middle East & North Africa,Tel Aviv,Tel Aviv,,,,,1,0,Terrorism,0,Palestine Liberation Organization (PLO),Bombing/Explosion,3,,#N/A,Transportation,19,Aircraft (not at an airport),42,,#N/A,,#N/A,Explosives,6,Vehicle,15,,#N/A,,#N/A,2,2,3,,19790624,,,,,,,,,,,,,
197906260001,1979,6,26,6/26/1979,3,Israel,97,10,Middle East & North Africa,Central,Lod,,,,,1,0,Unknown,-9,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Embassy/Consulate,46,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,1,,19790626,,,,,,,,,,,,,
197906260002,1979,6,26,6/26/1979,3,Israel,97,10,Middle East & North Africa,Southern,Beersheba,,,,,0,0,Unknown,-9,Unknown,Bombing/Explosion,3,,#N/A,Business,1,Industrial/Textiles/Factory,5,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790626,,,,,,,,,,,,,
197907010001,1979,7,1,7/1/1979,1,Israel,97,10,Middle East & North Africa,Tel Aviv,Tel Aviv,,,,,1,0,Unknown,-9,Palestinians,Bombing/Explosion,3,,#N/A,Business,1,Religious Figure,85,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790701,,,,,,,,,,,,,
197907010002,1979,7,1,7/1/1979,1,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Unknown,-9,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Race/Ethnicity Identified,71,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790701,,,,,,,,,,,,,
197907010003,1979,7,1,7/1/1979,1,Israel,97,10,Middle East & North Africa,Tel Aviv,Tel Aviv,,,,,1,0,Unknown,-9,Unknown,Bombing/Explosion,3,,#N/A,Business,1,Place of Worship,86,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19790701,,,,,,,,,,,,,
197907010004,1979,7,1,7/1/1979,1,Israel,97,10,Middle East & North Africa,Tel Aviv,Tel Aviv,,,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Government (General),2,Restaurant/Bar/Café,2,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19790701,,,,,,,,,,,,,
197907010005,1979,7,1,7/1/1979,1,Israel,97,10,Middle East & North Africa,Tel Aviv,Tel Aviv,,,,,0,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Unknown,20,Place of Worship,86,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790701,,,,,,,,,,,,,
197907010006,1979,7,1,7/1/1979,1,Israel,97,10,Middle East & North Africa,Tel Aviv,Bene Beraq,,,,,1,0,Doubt,1,Palestine Liberation Organization (PLO),Bombing/Explosion,3,,#N/A,Military,4,Race/Ethnicity Identified,71,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19790701,,,,,,,,,,,,,
197907030001,1979,7,3,7/3/1979,3,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Government (General),2,Place of Worship,86,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19790703,,,,,,,,,,,,,
197907060001,1979,7,6,7/6/1979,6,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Unknown,-9,Unknown,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Teacher/Professor/Instructor,48,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,2,,19790706,,,,,,,,,,,,,
197907060002,1979,7,6,7/6/1979,6,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Head of State,17,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19790706,,,,,,,,,,,,,
